,index,year,val,Received Array,Z Array,SH Array,SL Array
0,19394,1990,10803.2273837584,0.8707839622532214,-2.4006657776337685,0.0,0.0
1,19397,1991,10872.10405624691,0.8763357015294428,-2.0991999118672062,0.0,1.5991999118672062
2,19400,1992,10949.111339497,0.8825428010237738,-1.7621472280403012,0.0,2.861347139907507
3,19403,1993,11016.8949179642,0.8880064324865448,-1.4654657184801647,0.0,3.8268128583876724
4,19406,1994,11076.22823563056,0.8927889386410314,-1.2057701011857056,0.0,4.532582959573378
5,19409,1995,11128.358551643649,0.8969908536354001,-0.9776012555988107,0.0,5.010184215172188
6,19412,1996,11174.3520253746,0.9006981142410074,-0.7762927156105385,0.0,5.286476930782727
7,19415,1997,11216.37422691699,0.9040852741944025,-0.5923660113768581,0.0,5.378842942159585
8,19418,1998,11254.89878138473,0.907190509601545,-0.4237481361764358,0.0,5.302591078336021
9,19421,1999,11294.13169280013,0.9103528414528946,-0.2520298579980092,0.0,5.05462093633403
10,19424,2000,11333.29705031574,0.9135097281858148,-0.08060725605001653,0.0,4.635228192384046
11,19427,2001,11370.020005613227,0.916469747389675,0.08012521130473947,0.0,4.0551029810793064
12,19430,2002,11400.21806214076,0.9189038332772799,0.2122988911098897,0.0,3.342804089969417
13,19433,2003,11422.15962482483,0.9206724122595927,0.30833477600151066,0.0,2.5344693139679064
14,19436,2004,11434.12709611553,0.9216370390047758,0.3607151242869064,0.0,1.673754189681
15,19439,2005,11436.198659177691,0.92180401539315,0.3697821353584495,0.0,0.8039720543225504
16,19442,2006,11431.25861922698,0.9214058281284409,0.348160106203205,0.0,0.0
17,19445,2007,11427.13189894609,0.9210731977292413,0.33009789069095097,0.0,0.0
18,19448,2008,11426.52110880349,0.9210239655654087,0.32742452723583537,0.0,0.0
19,19451,2009,11430.74599468692,0.9213645085104893,0.34591640314383276,0.0,0.0
20,19454,2010,11441.73575383857,0.922250327690105,0.39401740944274505,0.0,0.0
21,19457,2011,11460.5555433253,0.9237672790858206,0.47638962526237044,0.0,0.0
22,19460,2012,11486.98176385532,0.9258973396874427,0.5920543802975361,0.0920543802975361,0.0
23,19463,2013,11518.28111021126,0.9284201940038052,0.7290482884845857,0.3211026687821218,0.0
24,19466,2014,11550.74121128047,0.9310366098599301,0.8711226965264743,0.6922253653085961,0.0
25,19469,2015,11581.13916504653,0.9334868082760622,1.004171305271997,1.196396670580593,0.0
26,19472,2016,11610.22459834226,0.935831212216609,1.1314751515946413,1.8278718221752346,0.0
27,19475,2017,11640.28204295548,0.9382539642133739,1.2630333880144713,2.590905210189706,0.0
28,19478,2018,11669.25562488925,0.9405893524802995,1.3898476728288276,3.4807528830185337,0.0
29,19481,2019,11694.85170394174,0.9426525003104546,1.5018789869588047,4.482631869977339,0.0
30,19484,2020,11890.04288093723,0.9583857011830508,2.3562099968193033,6.338841866796642,0.0
31,19487,2021,12406.32332709046,1.0,4.615914568115106,10.454756434911747,0.0
