,index,year,val,Received Array,Z Array,SH Array,SL Array
0,19010,1990,10633.78112628426,0.8492479057217033,-0.5240271757054048,0.0,0.0
1,19013,1991,10580.40270428437,0.8449849335431536,-0.68236568423733,0.0,0.18236568423733002
2,19016,1992,10481.19604828828,0.8370619714436157,-0.9766462822455049,0.0,0.6590119664828349
3,19019,1993,10378.01684128843,0.8288217486650914,-1.2827108142374162,0.0,1.441722780720251
4,19022,1994,10321.20074416245,0.824284232712628,-1.4512466334407481,0.0,2.392969414160999
5,19025,1995,10337.98203547863,0.8256244405217152,-1.401467630265101,0.0,3.2944370444261004
6,19028,1996,10420.62667718687,0.832224706979745,-1.1563155853757796,0.0,3.9507526298018796
7,19031,1997,10527.2485268901,0.8407398702588563,-0.8400390071929473,0.0,4.290791636994827
8,19034,1998,10619.74055257483,0.8481265804211109,-0.5656762806581181,0.0,4.356467917652945
9,19037,1999,10673.95282394261,0.8524561464876631,-0.40486429201372004,0.0,4.261332209666665
10,19040,2000,10676.5452423294,0.8526631853442644,-0.3971742995883967,0.0,4.158506509255061
11,19043,2001,10619.17895882329,0.8480817297408403,-0.5673421582485053,0.0,4.225848667503566
12,19046,2002,10533.36565200359,0.8412284035124539,-0.8218935388429284,0.0,4.547742206346495
13,19049,2003,10491.05427181516,0.8378492808291403,-0.9474034468161712,0.0,4.995145653162666
14,19052,2004,10533.12920435841,0.8412095200442786,-0.8225949227745016,0.0,5.317740575937168
15,19055,2005,10632.73782549438,0.8491645843705938,-0.5271219597928821,0.0,5.34486253573005
16,19058,2006,10750.44947829122,0.85856541493402,-0.17794926336663705,0.0,5.0228117990966865
17,19061,2007,10853.17848369487,0.8667696831674784,0.12677981795793475,0.0,4.396031981138751
18,19064,2008,10928.06432910666,0.8727503072398477,0.3489166408239153,0.0,3.5471153403148357
19,19067,2009,10986.26270089096,0.8773982160849962,0.5215527556069927,0.021552755606992657,2.525562584707843
20,19070,2010,11045.33437397522,0.8821158695761222,0.6967793783173136,0.21833213392430628,1.3287832063905292
21,19073,2011,11106.78979305999,0.8870238966770362,0.8790770003621715,0.5974091342864778,0.0
22,19076,2012,11160.59086618524,0.8913206231315861,1.0386692355182936,1.1360783698047714,0.0
23,19079,2013,11202.24034234748,0.8946468840340002,1.162215711595809,1.7982940814005803,0.0
24,19082,2014,11235.96783691962,0.8973404700492165,1.2622629027076457,2.560556984108226,0.0
25,19085,2015,11265.97074867292,0.8997365989209178,1.3512617175965949,3.4118187017048207,0.0
26,19088,2016,11293.79977978594,0.9019591147043751,1.4338120650072614,4.345630766712082,0.0
27,19091,2017,11318.94447523586,0.9039672508223991,1.508399762167697,5.354030528879779,0.0
28,19094,2018,11342.22885843465,0.9058268164306019,1.5774691420716176,6.431499670951396,0.0
29,19097,2019,11363.18859960348,0.9075007286618872,1.6396428450689566,7.571142516020354,0.0
30,19100,2020,11793.723874726771,0.9418846581781734,2.9167565321978843,9.987899048218239,0.0
31,19103,2021,12521.40989061082,1.0,5.075320126207011,14.56321917442525,0.0
