,index,year,val,Received Array,Z Array,SH Array,SL Array
0,9314,1990,13355.2240629119,0.8639312270905632,-1.8571057594086162,0.0,0.0
1,9317,1991,13388.68580973862,0.8660958218484215,-1.737116195645921,0.0,0.7371161956459209
2,9320,1992,13426.70095080647,0.8685549694685631,-1.6007987398738175,0.0,1.3379149355197386
3,9323,1993,13468.3321836513,0.871248037133134,-1.4515144393911659,0.0,1.7894293749109043
4,9326,1994,13512.53316021059,0.8741073380132679,-1.2930153651288683,0.0,2.0824447400397723
5,9329,1995,13558.82856291258,0.8771021244636168,-1.1270059453817065,0.0,2.209450685421479
6,9332,1996,13602.32664442039,0.8799159560216725,-0.97102736328125,0.0,2.180478048702729
7,9335,1997,13641.81378560585,0.8824703253215025,-0.8294315025028165,0.0,2.0099095512055456
8,9338,1998,13680.460938100689,0.8849703568987446,-0.690847734221378,0.0,1.7007572854269237
9,9341,1999,13719.68361365035,0.8875076182773459,-0.5502002135410906,0.0,1.2509574989680141
10,9344,2000,13761.1884607803,0.890192510222421,-0.4013691161405364,0.0,0.6523266151085505
11,9347,2001,13803.066158036232,0.8929015213335498,-0.2512010256595859,0.0,0.0
12,9350,2002,13842.51949463194,0.8954537038605808,-0.10972638383599592,0.0,0.0
13,9353,2003,13878.72579453438,0.8977958400131287,0.02010479781905698,0.0,0.0
14,9356,2004,13910.836771011667,0.8998730552796355,0.13525067108910402,0.0,0.0
15,9359,2005,13937.28840430164,0.9015841753551285,0.2301028602384242,0.0,0.0
16,9362,2006,13957.43963305922,0.902887730855651,0.30236260090365735,0.0,0.0
17,9365,2007,13974.41935478262,0.9039861258923085,0.363249721141375,0.0,0.0
18,9368,2008,13990.16247685221,0.9050045269841771,0.4197025524647174,0.0,0.0
19,9371,2009,14005.97934066895,0.9060276983290793,0.4764198123045103,0.0,0.0
20,9374,2010,14049.18748512934,0.9088227742550335,0.6313587170677785,0.0,0.0
21,9377,2011,14096.28849663476,0.9118696744399648,0.8002569474137285,0.0,0.0
22,9380,2012,14120.35781859686,0.9134266860453112,0.8865664714577675,0.0,0.0
23,9383,2013,14145.96989627863,0.9150834964137271,0.9784081210884998,0.0,0.0
24,9386,2014,14173.63318875229,0.9168729970690178,1.0776051658017771,0.07760516580177712,0.0
25,9389,2015,14197.400894266852,0.9184104975178006,1.1628331316668195,0.24043829746859657,0.0
26,9392,2016,14217.06309349734,0.9196824183652889,1.2333392747112588,0.4737775721798554,0.0
27,9395,2017,14238.028833364038,0.9210386634784052,1.3085197485100317,0.7822973206898871,0.0
28,9398,2018,14259.19438818237,0.92240783434818,1.3844167332848691,1.166714053974756,0.0
29,9401,2019,14280.23409887555,0.9237688645331597,1.4598624570494223,1.6265765110241786,0.0
30,9404,2020,15145.01000489437,0.9797100382735496,4.560838752549689,5.187415263573867,0.0
31,9407,2021,15458.66574112376,1.0,5.685568287942015,9.872983551515883,0.0
