,index,year,val,Received Array,Z Array,SH Array,SL Array
0,19490,1990,14859.606200034588,0.9120934588640849,1.2021022431174524,0.0,0.0
1,19493,1991,14861.4846549925,0.9122087597984986,1.215188011827127,0.715188011827127,0.0
2,19496,1992,14862.015806378458,0.9122413622576941,1.2188881400400433,1.4340761518671703,0.0
3,19499,1993,14858.412598084238,0.9120201947064251,1.193787325057859,2.1278634769250293,0.0
4,19502,1994,14853.01292201254,0.9116887586536333,1.156171883769932,2.7840353606949613,0.0
5,19505,1995,14850.887291317047,0.9115582858922948,1.1413642294653963,3.4253995901603576,0.0
6,19508,1996,14849.95996824916,0.911501366126516,1.134904274099224,4.0603038642595815,0.0
7,19511,1997,14843.33322583822,0.9110946118474839,1.088740793775749,4.64904465803533,0.0
8,19514,1998,14829.05542810308,0.9102182302162415,0.9892782231889612,5.138322881224291,0.0
9,19517,1999,14810.414326767728,0.9090740258298589,0.8594198310351207,5.497742712259412,0.0
10,19520,2000,14790.98632295024,0.9078815207955953,0.7240796870645078,5.72182239932392,0.0
11,19523,2001,14769.98449441401,0.9065924132530254,0.5777759018459052,5.7995983011698256,0.0
12,19526,2002,14744.91111522708,0.9050533909639984,0.4031087162272514,5.702707017397077,0.0
13,19529,2003,14716.79541073479,0.9033276285303538,0.20724796133092332,5.409954978728,0.0
14,19532,2004,14687.22698806866,0.9015126971963967,0.0012672224854834665,4.911222201213484,0.0
15,19535,2005,14657.97905676175,0.899717437855656,-0.20248089652389828,4.208741304689585,0.0
16,19538,2006,14624.2672654232,0.8976481835327245,-0.4373253373696457,3.27141596731994,0.0
17,19541,2007,14583.75944634597,0.895161784073962,-0.7195125408183697,2.0519034265015703,0.21951254081836968
18,19544,2008,14542.123888595752,0.8926061631935079,-1.0095558429068503,0.54234758359472,0.7290683837252199
19,19547,2009,14505.2278203044,0.8903414556303785,-1.2665827223233816,0.0,1.4956511060486015
20,19550,2010,14481.307577909369,0.8888732137180927,-1.4332168799017226,0.0,2.4288679859503244
21,19553,2011,14469.93542616922,0.8881751827557799,-1.5124380221367306,0.0,3.441306008087055
22,19556,2012,14467.01295761895,0.8879957995061464,-1.5327966404517535,0.0,4.474102648538809
23,19559,2013,14474.9692057173,0.8884841598132712,-1.4773715039728754,0.0,5.451474152511684
24,19562,2014,14494.551165755587,0.8896861147925774,-1.3409588639659091,0.0,6.2924330164775935
25,19565,2015,14527.903775787428,0.8917333223051168,-1.10861656642928,0.0,6.901049582906873
26,19568,2016,14570.793166054518,0.8943659043393022,-0.8098387656788486,0.0,7.210888348585722
27,19571,2017,14618.29812031473,0.8972817930554027,-0.478907836835414,0.0,7.189796185421136
28,19574,2018,14671.95426274418,0.9005752461845755,-0.10512625281219047,0.0,6.794922438233326
29,19577,2019,14733.1824804955,0.9043334788158517,0.3214042277958584,0.0,5.973518210437467
30,19580,2020,16291.758323254113,1.0,11.178818140707087,10.678818140707087,0.0
31,19583,2021,16174.851396356127,0.9928241676203164,10.36441639021462,20.54323453092171,0.0
