,index,year,val,Received Array,Z Array,SH Array,SL Array
0,4898,1990,15562.161410765098,0.9443053812227469,2.3316405257353776,0.0,0.0
1,4901,1991,15538.14277189481,0.9428479403611472,2.1123319129641107,1.1123319129641107,0.0
2,4904,1992,15507.727517252071,0.9410023555562929,1.8346172873016584,1.9469492002657693,0.0
3,4907,1993,15478.12996113751,0.939206388352747,1.5643688769750637,2.511318077240833,0.0
4,4910,1994,15449.700339599707,0.9374812909260036,1.3047846059953836,2.816102683236217,0.0
5,4913,1995,15424.65614837405,0.9359616199806554,1.0761119128699101,2.892214596106127,0.0
6,4916,1996,15401.00647566178,0.9345265678296795,0.8601722443886,2.752386840494727,0.0
7,4919,1997,15368.22637280658,0.9325374850341631,0.5608647389759428,2.31325157947067,0.0
8,4922,1998,15338.94122739925,0.9307604747803752,0.29346887825415885,1.6067204577248289,0.0
9,4925,1999,15315.19915728978,0.9293198159943643,0.076685550599968,0.6834060083247968,0.0
10,4928,2000,15302.98097269743,0.9285784217140461,-0.034875855023490276,0.0,0.0
11,4931,2001,15302.9330065196,0.9285755111466355,-0.03531382305226116,0.0,0.0
12,4934,2002,15300.25885546828,0.9284132447903556,-0.05973087518303257,0.0,0.0
13,4937,2003,15295.03532311567,0.9280962830535271,-0.10742573583702143,0.0,0.0
14,4940,2004,15285.46785497218,0.9275157331277099,-0.1947840652416827,0.0,0.0
15,4943,2005,15271.67484769544,0.9266787792720803,-0.32072481101589445,0.0,0.0
16,4946,2006,15263.637779390072,0.9261910933620265,-0.3941094149610526,0.0,0.0
17,4949,2007,15261.0492602729,0.9260340231153412,-0.41774458179066154,0.0,0.0
18,4952,2008,15258.814768883369,0.9258984351216343,-0.43814720366834825,0.0,0.0
19,4955,2009,15253.09948701041,0.9255516342316173,-0.4903321149751251,0.0,0.0
20,4958,2010,15240.96453613004,0.9248152905377858,-0.6011335329069805,0.0,0.0
21,4961,2011,15226.53344035449,0.9239396177415656,-0.7329005165565162,0.0,0.0
22,4964,2012,15215.43311532913,0.9232660547076084,-0.8342550061164126,0.0,0.0
23,4967,2013,15205.612950464,0.9226701712514567,-0.9239206505930851,0.0,0.0
24,4970,2014,15194.49435080193,0.9219954993202626,-1.0254420016161931,0.0,0.025442001616193144
25,4973,2015,15182.16831420858,0.9212475606260786,-1.1379881788102388,0.0,0.16343018042643198
26,4976,2016,15179.58085521833,0.9210905547074473,-1.161613665867134,0.0,0.3250438462935661
27,4979,2017,15187.85827029619,0.9215928247581378,-1.086034511367117,0.0,0.4110783576606831
28,4982,2018,15196.974902429389,0.9221460181452756,-1.0027926608578042,0.0,0.4138710185184873
29,4985,2019,15195.55282400803,0.9220597270273283,-1.0157773286204055,0.0,0.42964834713889277
30,4988,2020,16331.66562018116,0.9909985716251087,9.357804730962034,8.357804730962034,0.0
31,4991,2021,16480.009242999568,1.0,10.712295895488959,18.070100626450994,0.0
