,index,year,val,Received Array,Z Array,SH Array,SL Array
0,12002,1990,14176.20098474659,0.8843958362128944,-1.564292719652363,0.0,0.0
1,12005,1991,14206.480200299651,0.8862848339907712,-1.4788895555485313,0.0,0.9788895555485313
2,12008,1992,14236.25973228164,0.888142658531886,-1.3948957594630251,0.0,1.8737853150115562
3,12011,1993,14264.09441597098,0.8898791518550015,-1.316387448878385,0.0,2.690172763889941
4,12014,1994,14292.37233922334,0.8916432971015344,-1.2366289717869035,0.0,3.4268017356768445
5,12017,1995,14325.76053322685,0.8937262514690087,-1.142456868595681,0.0,4.069258604272526
6,12020,1996,14359.98443532256,0.8958613422838873,-1.0459276331592018,0.0,4.615186237431727
7,12023,1997,14393.73488217304,0.8979668961411587,-0.9507337881965443,0.0,5.065920025628271
8,12026,1998,14421.21574394798,0.8996813159462567,-0.8732234397607632,0.0,5.4391434653890345
9,12029,1999,14447.833216742409,0.901341872405299,-0.7981482980977233,0.0,5.737291763486757
10,12032,2000,14482.36696448264,0.9034962932366027,-0.7007451365062041,0.0,5.938036899992961
11,12035,2001,14521.062192739078,0.9059103320039794,-0.5916044316214094,0.0,6.02964133161437
12,12038,2002,14567.26622867707,0.9087928149092203,-0.46128497679416647,0.0,5.990926308408537
13,12041,2003,14622.562700061051,0.9122425380827193,-0.3053201166182712,0.0,5.796246425026808
14,12044,2004,14691.70032462786,0.9165557548153493,-0.11031599287269522,0.0,5.4065624178995035
15,12047,2005,14782.55669460746,0.9222239162212037,0.14594630895769092,0.0,4.760616108941813
16,12050,2006,14875.19612606541,0.9280033156201468,0.40723777317757376,0.0,3.853378335764239
17,12053,2007,14958.652158268327,0.9332097998867375,0.6426272667128419,0.14262726671284187,2.7107510690513967
18,12056,2008,15029.08602892134,0.9376038841693253,0.8412874797988074,0.48391474651164923,1.3694635892525895
19,12059,2009,15084.15004886218,0.9410391056375609,0.9965967057919097,0.980511452303559,0.0
20,12062,2010,15122.89568081499,0.9434562888876694,1.1058795753620823,1.5863910276656412,0.0
21,12065,2011,15137.48457578277,0.9443664310321223,1.1470278603578892,2.2334188880235306,0.0
22,12068,2012,15133.516916412378,0.9441189048133235,1.135836993681576,2.8692558817051066,0.0
23,12071,2013,15119.29893115084,0.9432319022251004,1.0957348673107958,3.4649907490159024,0.0
24,12074,2014,15102.37791662906,0.9421762685751782,1.0480087900788955,4.012999539094798,0.0
25,12077,2015,15089.609019665731,0.9413796687442678,1.0119938477210522,4.52499338681585,0.0
26,12080,2016,15090.709642191849,0.9414483321316159,1.0150981766971339,5.040091563512984,0.0
27,12083,2017,15105.51580067068,0.9423720284676849,1.0568592579939424,5.596950821506926,0.0
28,12086,2018,15128.51228207894,0.94380668592118,1.1217213173190452,6.218672138825971,0.0
29,12089,2019,15155.91062393572,0.94551595764238,1.1989989165906316,6.917671055416602,0.0
30,12092,2020,16029.24889996209,1.0,3.662267886519244,10.079938941935847,0.0
31,12095,2021,15959.98374231703,0.9956788269944936,3.4669040530450133,13.04684299498086,0.0
