,index,year,val,Received Array,Z Array,SH Array,SL Array
0,19298,1990,13876.57059066168,0.9006117243531271,-1.4808849517010125,0.0,0.0
1,19301,1991,13923.61554658574,0.9036650175713661,-1.154035742147367,0.0,0.654035742147367
2,19304,1992,13963.83900632423,0.9062755847282765,-0.8745795121901905,0.0,1.0286152543375575
3,19307,1993,13993.91013047771,0.908227248995767,-0.6656575785439764,0.0,1.194272832881534
4,19310,1994,14014.15688831266,0.9095412961061219,-0.5249913442071847,0.0,1.2192641770887187
5,19313,1995,14025.5695238285,0.9102819944857526,-0.44570099683608977,0.0,1.1649651739248084
6,19316,1996,14020.06042327322,0.9099244450092224,-0.4839759856521405,0.0,1.1489411595769488
7,19319,1997,13999.36361303018,0.9085811887745633,-0.6277690009785776,0.0,1.2767101605555262
8,19322,1998,13975.839500424789,0.9070544360744635,-0.7912049625922923,0.0,1.5679151231478183
9,19325,1999,13960.22346958053,0.9060409305851702,-0.8996987901994671,0.0,1.9676139133472854
10,19328,2000,13962.9639288516,0.9062187907944714,-0.8806591943709742,0.0,2.3482731077182595
11,19331,2001,13983.463214966068,0.9075492273958594,-0.7382384963105025,0.0,2.586511604028762
12,19334,2002,14013.566216316589,0.9095029605446492,-0.5290950928711845,0.0,2.6156066968999463
13,19337,2003,14047.291447701691,0.9116917822418763,-0.2947859091612847,0.0,2.410392606061231
14,19340,2004,14077.66393938745,0.9136630057463653,-0.08377019653759261,0.0,1.9941628025988236
15,19343,2005,14099.43892538981,0.9150762373199176,0.0675135452178899,0.0,1.4266492573809337
16,19346,2006,14099.12184687696,0.91505565841504,0.06531061274073788,0.0,0.8613386446401958
17,19349,2007,14078.35552353022,0.9137078906682763,-0.07896535134294942,0.0,0.4403039959831453
18,19352,2008,14051.842733767253,0.9119871680192736,-0.2631654256522103,0.0,0.20346942163535564
19,19355,2009,14034.42333644562,0.9108566211484505,-0.38418830969248424,0.0,0.08765773132783994
20,19358,2010,14038.54413880119,0.9111240678414876,-0.35555865182184576,0.0,0.0
21,19361,2011,14070.462470002129,0.9131956188139373,-0.13380307530181995,0.0,0.0
22,19364,2012,14122.87161393479,0.916597056451622,0.2303143296634624,0.0,0.0
23,19367,2013,14184.82362056562,0.9206178412092388,0.6607316613373476,0.16073166133734762,0.0
24,19370,2014,14245.930389256831,0.9245837686666811,1.0852766237631104,0.7460082851004581,0.0
25,19373,2015,14293.136125809311,0.9276474968060023,1.413242871695875,1.659251156796333,0.0
26,19376,2016,14329.74296177437,0.9300233392698305,1.6675722714035437,2.8268234281998765,0.0
27,19379,2017,14365.49208283102,0.932343514658165,1.9159426169612293,4.242766045161106,0.0
28,19382,2018,14401.515256346933,0.9346814764913769,2.1662169674845084,5.9089830126456135,0.0
29,19385,2019,14437.842959764848,0.9370392028044628,2.41860706784324,7.827590080488854,0.0
30,19388,2020,15407.93908787792,1.0,9.1584402005738,16.486030281062654,0.0
31,19391,2021,15365.40485389097,0.9972394598820544,8.862929651471664,24.848959932534317,0.0
